species,decimalLatitude,decimalLongitude,eventDate,week,month,year,month.day,yearday,MonthName,source,family
Erythrodiplax berenice,31.5015638889,-81.2550361111,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Pachydiplax longipennis,31.5021033333,-81.2545166667,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Ischnura hastata,31.5015916667,-81.25505,2019-05-27,22,5,2019,27,147,May,iNAT,Coenagrionidae
Libellula axilena,31.5015666667,-81.25502,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Erythrodiplax berenice,31.5015944444,-81.2550805556,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Erythemis simplicicollis,31.5015944444,-81.2550805556,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Pachydiplax longipennis,31.5015972222,-81.2549444444,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Pachydiplax longipennis,31.50125,-81.2543027778,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Libellula axilena,31.5014,-81.2542194444,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Pachydiplax longipennis,31.5004216667,-81.2546833333,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Pachydiplax longipennis,33.8080119482,-84.4024647307,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Pachydiplax longipennis,31.5008527778,-81.2535555556,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Erythemis simplicicollis,31.5006222222,-81.2534555556,2019-05-27,22,5,2019,27,147,May,iNAT,Libellulidae
Ischnura ramburii,31.3980283333,-81.279975,2019-05-27,22,5,2019,27,147,May,iNAT,Coenagrionidae
Ischnura ramburii,31.9567319754,-81.0244744392,2019-05-27,22,5,2019,27,147,May,iNAT,Coenagrionidae
Epiaeschna heros,33.9356870618,-83.4556041285,2019-05-27,22,5,2019,27,147,May,iNAT,Aeshnidae
Celithemis elisa,32.6013722222,-84.8851611111,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Pachydiplax longipennis,31.397525,-81.2790133333,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Erythemis simplicicollis,33.7423178,-84.1593413,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Ischnura ramburii,31.3976444444,-81.2788305556,2019-05-26,21,5,2019,26,146,May,iNAT,Coenagrionidae
Pachydiplax longipennis,31.3976333333,-81.2788472222,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Brachymesia gravida,31.3974722222,-81.2790444444,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Pachydiplax longipennis,33.7896708772,-84.3747145963,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Erythemis simplicicollis,31.2525192546,-81.4465199411,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Ischnura hastata,31.2518416733,-81.4470463246,2019-05-26,21,5,2019,26,146,May,iNAT,Coenagrionidae
Ischnura hastata,31.2520999229,-81.4468897507,2019-05-26,21,5,2019,26,146,May,iNAT,Coenagrionidae
Pachydiplax longipennis,33.7423178,-84.1593413,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Cordulegaster erronea,34.6551276821,-84.0243591393,2019-05-26,21,5,2019,26,146,May,iNAT,Cordulegastridae
Tramea carolina,33.2186866667,-84.2775416667,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Celithemis eponina,34.166025,-85.2039883333,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Celithemis eponina,34.1678466667,-85.20089,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Celithemis elisa,34.1683633333,-85.2010133333,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Calopteryx maculata,34.8379833333,-84.6292033333,2019-05-26,21,5,2019,26,146,May,iNAT,Calopterygidae
Perithemis tenera,34.173385,-85.20479,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Calopteryx maculata,32.2613036952,-82.2876621391,2019-05-26,21,5,2019,26,146,May,iNAT,Calopterygidae
Calopteryx maculata,33.895275,-84.3593616667,2019-05-26,21,5,2019,26,146,May,iNAT,Calopterygidae
Perithemis tenera,33.1662338118,-82.0515116216,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Pachydiplax longipennis,33.1664395724,-82.050511322,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Pachydiplax longipennis,33.1422698613,-82.1220524294,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Libellula vibrans,33.1426831,-82.1202929,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Libellula vibrans,33.9391854,-83.3885999,2019-05-26,21,5,2019,26,146,May,iNAT,Libellulidae
Ischnura hastata,33.7354163065,-84.559332411,2019-05-26,21,5,2019,26,146,May,iNAT,Coenagrionidae
Ischnura ramburii,31.3982027778,-81.2807305556,2019-05-25,21,5,2019,25,145,May,iNAT,Coenagrionidae
Pachydiplax longipennis,33.218555,-84.2771083333,2019-05-25,21,5,2019,25,145,May,iNAT,Libellulidae
Pachydiplax longipennis,31.9969416667,-81.0849528333,2019-05-25,21,5,2019,25,145,May,iNAT,Libellulidae
Calopteryx maculata,33.4716341516,-84.305562973,2019-05-25,21,5,2019,25,145,May,iNAT,Calopterygidae
Pachydiplax longipennis,33.4716341516,-84.305562973,2019-05-25,21,5,2019,25,145,May,iNAT,Libellulidae
Pachydiplax longipennis,33.7915595,-84.37397,2019-05-25,21,5,2019,25,145,May,iNAT,Libellulidae
Libellula axilena,30.7136177547,-82.1597289745,2019-05-24,21,5,2019,24,144,May,iNAT,Libellulidae
Libellula auripennis,30.7141553291,-82.1576391401,2019-05-24,21,5,2019,24,144,May,iNAT,Libellulidae
Libellula vibrans,31.5203581408,-82.7554215798,2019-05-24,21,5,2019,24,144,May,iNAT,Libellulidae
Libellula auripennis,31.520721764,-82.755632095,2019-05-24,21,5,2019,24,144,May,iNAT,Libellulidae
Calopteryx maculata,33.42979964,-84.48578053,2019-05-24,21,5,2019,24,144,May,iNAT,Calopterygidae
Calopteryx maculata,33.4336213,-84.5037019,2019-05-24,21,5,2019,24,144,May,iNAT,Calopterygidae
Pachydiplax longipennis,33.792165,-84.3720866667,2019-05-24,21,5,2019,24,144,May,iNAT,Libellulidae
Libellula vibrans,32.0706268167,-81.0977343657,2019-05-24,21,5,2019,24,144,May,iNAT,Libellulidae
Plathemis lydia,33.4585386,-82.1478509,2019-05-24,21,5,2019,24,144,May,iNAT,Libellulidae
Erythemis simplicicollis,31.6353438379,-81.274009227,2019-05-23,21,5,2019,23,143,May,iNAT,Libellulidae
Libellula needhami,31.6523307746,-81.3367649905,2019-05-23,21,5,2019,23,143,May,iNAT,Libellulidae
Tachopteryx thoreyi,34.8866239795,-83.3346815706,2019-05-23,21,5,2019,23,143,May,iNAT,Petaluridae
Pachydiplax longipennis,33.2187416667,-84.2776116667,2019-05-23,21,5,2019,23,143,May,iNAT,Libellulidae
Erythemis simplicicollis,31.6196610903,-81.2666633101,2019-05-23,21,5,2019,23,143,May,iNAT,Libellulidae
Calopteryx maculata,33.8040747124,-84.3228655808,2019-05-23,21,5,2019,23,143,May,iNAT,Calopterygidae
Pachydiplax longipennis,33.9095366667,-84.4498183333,2019-05-23,21,5,2019,23,143,May,iNAT,Libellulidae
Enallagma civile,31.278805,-84.294205,2019-05-23,21,5,2019,23,143,May,iNAT,Coenagrionidae
Calopteryx maculata,30.8098166667,-84.001044445,2019-05-22,21,5,2019,22,142,May,iNAT,Calopterygidae
Pachydiplax longipennis,33.7998483333,-84.31473,2019-05-22,21,5,2019,22,142,May,iNAT,Libellulidae
Perithemis tenera,33.7998666667,-84.3147266667,2019-05-22,21,5,2019,22,142,May,iNAT,Libellulidae
Perithemis tenera,33.2188289481,-84.2774252339,2019-05-22,21,5,2019,22,142,May,iNAT,Libellulidae
Erythemis simplicicollis,31.3530562899,-81.4416668192,2019-05-22,21,5,2019,22,142,May,iNAT,Libellulidae
Erythemis simplicicollis,30.8489004236,-83.3291963582,2019-05-22,21,5,2019,22,142,May,iNAT,Libellulidae
Erythemis simplicicollis,33.9370677984,-84.4410619114,2019-05-21,21,5,2019,21,141,May,iNAT,Libellulidae
Pachydiplax longipennis,33.9370666857,-84.4410666053,2019-05-21,21,5,2019,21,141,May,iNAT,Libellulidae
Erythemis simplicicollis,33.9370682944,-84.4410726402,2019-05-21,21,5,2019,21,141,May,iNAT,Libellulidae
Celithemis elisa,34.75325,-83.4505083333,2019-05-21,21,5,2019,21,141,May,iNAT,Libellulidae
Libellula incesta,33.4719572,-84.3060449,2019-05-21,21,5,2019,21,141,May,iNAT,Libellulidae
Erythemis simplicicollis,30.7736690932,-84.7335240943,2019-05-20,21,5,2019,20,140,May,iNAT,Libellulidae
Lestes rectangularis,33.4470858772,-84.9635336282,2019-05-20,21,5,2019,20,140,May,iNAT,Lestidae
Argia tibialis,33.4470853177,-84.9635332929,2019-05-20,21,5,2019,20,140,May,iNAT,Coenagrionidae
Calopteryx maculata,33.8503116667,-84.2992033333,2019-05-19,20,5,2019,19,139,May,iNAT,Calopterygidae
Brachymesia gravida,34.0420185124,-84.1347994655,2019-05-19,20,5,2019,19,139,May,iNAT,Libellulidae
Argia fumipennis,34.1329675994,-84.1682472825,2019-05-19,20,5,2019,19,139,May,iNAT,Coenagrionidae
Erythemis simplicicollis,31.1541678803,-83.8227381931,2019-05-19,20,5,2019,19,139,May,iNAT,Libellulidae
Libellula vibrans,32.2632167,-81.6426468,2019-05-19,20,5,2019,19,139,May,iNAT,Libellulidae
Argia fumipennis,33.7379033333,-84.462905,2019-05-19,20,5,2019,19,139,May,iNAT,Coenagrionidae
Ischnura hastata,33.7561682953,-84.3155563036,2019-05-19,20,5,2019,19,139,May,iNAT,Coenagrionidae
Pachydiplax longipennis,31.9567319754,-81.0244744392,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Perithemis tenera,33.7837132105,-84.3747453039,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Libellula vibrans,32.0223221667,-81.31717,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Erythrodiplax berenice,31.6070679764,-81.3124575709,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Erythrodiplax berenice,31.606569014,-81.3133012056,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Plathemis lydia,33.906825,-84.45513,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Libellula vibrans,32.0193221667,-81.3235466667,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Libellula vibrans,32.0193111667,-81.323455,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Calopteryx maculata,33.4719273346,-84.3073322579,2019-05-18,20,5,2019,18,138,May,iNAT,Calopterygidae
Pachydiplax longipennis,33.6871452332,-84.2743759155,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Pachydiplax longipennis,33.9095618043,-84.4496633907,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Libellula vibrans,33.9095394187,-84.4497033909,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Pachydiplax longipennis,33.9094611211,-84.4497033909,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Libellula incesta,33.9114875339,-84.4504258973,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Libellula cyanea,33.9113702636,-84.4503900364,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Libellula cyanea,33.912799866,-84.4503888311,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Pachydiplax longipennis,34.004535,-84.3817016667,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Epiaeschna heros,33.9157974929,-84.4469135065,2019-05-18,20,5,2019,18,138,May,iNAT,Aeshnidae
Plathemis lydia,33.920205038,-84.4411003316,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Pachydiplax longipennis,34.00294,-84.3770133333,2019-05-18,20,5,2019,18,138,May,iNAT,Libellulidae
Erythrodiplax minuscula,33.393642,-84.605263,2019-05-17,20,5,2019,17,137,May,iNAT,Libellulidae
Libellula vibrans,32.39682607,-81.84096185,2019-05-17,20,5,2019,17,137,May,iNAT,Libellulidae
Pachydiplax longipennis,33.789655,-84.3748216667,2019-05-17,20,5,2019,17,137,May,iNAT,Libellulidae
Ischnura ramburii,31.2507893684,-81.2876912531,2019-05-17,20,5,2019,17,137,May,iNAT,Coenagrionidae
Libellula cyanea,33.4715436944,-84.3076806695,2019-05-17,20,5,2019,17,137,May,iNAT,Libellulidae
Argia fumipennis,33.4722999292,-84.3074929149,2019-05-17,20,5,2019,17,137,May,iNAT,Coenagrionidae
Enallagma divagans,33.4719329995,-84.308238569,2019-05-17,20,5,2019,17,137,May,iNAT,Coenagrionidae
Argia tibialis,33.4719709847,-84.3082641421,2019-05-17,20,5,2019,17,137,May,iNAT,Coenagrionidae
Enallagma traviatum,33.4719016762,-84.3082117469,2019-05-17,20,5,2019,17,137,May,iNAT,Coenagrionidae
Ischnura posita,33.4719554744,-84.3082454876,2019-05-17,20,5,2019,17,137,May,iNAT,Coenagrionidae
Libellula vibrans,33.471632,-84.305562,2019-05-17,20,5,2019,17,137,May,iNAT,Libellulidae
Calopteryx maculata,33.4718983707,-84.3082186655,2019-05-17,20,5,2019,17,137,May,iNAT,Calopterygidae
Libellula cyanea,33.4715750178,-84.3080400855,2019-05-17,20,5,2019,17,137,May,iNAT,Libellulidae
Libellula vibrans,33.4719572,-84.3060449,2019-05-16,20,5,2019,16,136,May,iNAT,Libellulidae
Calopteryx maculata,33.8720866667,-83.1043555,2019-05-16,20,5,2019,16,136,May,iNAT,Calopterygidae
Erythemis simplicicollis,30.6668928,-82.3331791,2019-05-15,20,5,2019,15,135,May,iNAT,Libellulidae
Pachydiplax longipennis,30.6668928,-82.3331791,2019-05-15,20,5,2019,15,135,May,iNAT,Libellulidae
Plathemis lydia,34.0333140055,-84.3057637435,2019-05-15,20,5,2019,15,135,May,iNAT,Libellulidae
Phanogomphus minutus,31.9721322051,-82.69341477,2019-05-15,20,5,2019,15,135,May,iNAT,Gomphidae
Progomphus obscurus,31.9719986902,-82.6923095903,2019-05-15,20,5,2019,15,135,May,iNAT,Gomphidae
Erythemis simplicicollis,33.795175,-84.4152216667,2019-05-14,20,5,2019,14,134,May,iNAT,Libellulidae
Libellula vibrans,33.68482233,-84.1139414,2019-05-14,20,5,2019,14,134,May,iNAT,Libellulidae
Plathemis lydia,32.4606783333,-81.749795,2019-05-14,20,5,2019,14,134,May,iNAT,Libellulidae
Pachydiplax longipennis,32.46075,-81.749955,2019-05-14,20,5,2019,14,134,May,iNAT,Libellulidae
Plathemis lydia,34.1499134,-83.8860216,2019-05-14,20,5,2019,14,134,May,iNAT,Libellulidae
Erythemis simplicicollis,34.8758162915,-85.0473000307,2019-05-14,20,5,2019,14,134,May,iNAT,Libellulidae
Stylogomphus albistylus,34.40307,-84.67173,2019-05-14,20,5,2019,14,134,May,iNAT,Gomphidae
Anax junius,34.4034486266,-84.6711211979,2019-05-14,20,5,2019,14,134,May,iNAT,Aeshnidae
Phanogomphus exilis,34.4030705043,-84.671397515,2019-05-14,20,5,2019,14,134,May,iNAT,Gomphidae
Phanogomphus lividus,34.4034063823,-84.67126866,2019-05-14,20,5,2019,14,134,May,iNAT,Gomphidae
Calopteryx maculata,34.4050895,-85.0371683,2019-05-14,20,5,2019,14,134,May,iNAT,Calopterygidae
Calopteryx maculata,34.7598413857,-84.429880853,2019-05-13,20,5,2019,13,133,May,iNAT,Calopterygidae
Calopteryx maculata,34.8732133333,-84.9832216667,2019-05-13,20,5,2019,13,133,May,iNAT,Calopterygidae
Libellula vibrans,33.9115238421,-84.627825739,2019-05-13,20,5,2019,13,133,May,iNAT,Libellulidae
Erythrodiplax minuscula,30.8071333333,-84.0000388888,2019-05-13,20,5,2019,13,133,May,iNAT,Libellulidae
Calopteryx maculata,33.5739604908,-84.7202528737,2019-05-13,20,5,2019,13,133,May,iNAT,Calopterygidae
Pachydiplax longipennis,33.9974008985,-84.0438620922,2019-05-12,19,5,2019,12,132,May,iNAT,Libellulidae
Ischnura hastata,33.8099025,-84.3520896,2019-05-11,19,5,2019,11,131,May,iNAT,Coenagrionidae
Pachydiplax longipennis,33.9115309847,-84.4502436635,2019-05-11,19,5,2019,11,131,May,iNAT,Libellulidae
Libellula flavida,33.9115367103,-84.4502798068,2019-05-11,19,5,2019,11,131,May,iNAT,Libellulidae
Plathemis lydia,33.9154008982,-84.4477342423,2019-05-11,19,5,2019,11,131,May,iNAT,Libellulidae
Plathemis lydia,33.9153296705,-84.4477285817,2019-05-11,19,5,2019,11,131,May,iNAT,Libellulidae
Libellula vibrans,33.3846165133,-81.9673975557,2019-05-11,19,5,2019,11,131,May,iNAT,Libellulidae
Pachydiplax longipennis,33.9184047446,-84.6218118246,2019-05-10,19,5,2019,10,130,May,iNAT,Libellulidae
Pachydiplax longipennis,33.4407729004,-84.2266446725,2019-05-10,19,5,2019,10,130,May,iNAT,Libellulidae
Celithemis elisa,30.8237783333,-83.2375333333,2019-05-09,19,5,2019,9,129,May,iNAT,Libellulidae
Erythemis simplicicollis,32.4596230931,-81.7490535935,2019-05-09,19,5,2019,9,129,May,iNAT,Libellulidae
Calopteryx maculata,33.2510342443,-83.9266204834,2019-05-09,19,5,2019,9,129,May,iNAT,Calopterygidae
Calopteryx maculata,31.9349381,-81.0470536,2019-05-09,19,5,2019,9,129,May,iNAT,Calopterygidae
Plathemis lydia,33.4185042474,-82.3357336929,2019-05-08,19,5,2019,8,128,May,iNAT,Libellulidae
Arigomphus pallidus,31.6312159,-81.2684019,2019-05-08,19,5,2019,8,128,May,iNAT,Gomphidae
Argia translata,34.8583437922,-85.0877531246,2019-05-08,19,5,2019,8,128,May,iNAT,Coenagrionidae
Pachydiplax longipennis,33.7891456826,-84.3747602776,2019-05-07,19,5,2019,7,127,May,iNAT,Libellulidae
Calopteryx maculata,32.45761196,-83.74309431,2019-05-07,19,5,2019,7,127,May,iNAT,Calopterygidae
Tachopteryx thoreyi,33.7525384,-84.628709,2019-05-06,19,5,2019,6,126,May,iNAT,Petaluridae
Pachydiplax longipennis,33.9966788236,-84.6877364349,2019-05-05,18,5,2019,5,125,May,iNAT,Libellulidae
Epiaeschna heros,32.8760338554,-82.0274246708,2019-05-05,18,5,2019,5,125,May,iNAT,Aeshnidae
Erythemis simplicicollis,33.909976399,-84.4486641883,2019-05-05,18,5,2019,5,125,May,iNAT,Libellulidae
Libellula cyanea,33.9114947093,-84.4501937037,2019-05-05,18,5,2019,5,125,May,iNAT,Libellulidae
Pachydiplax longipennis,33.9115330973,-84.450316527,2019-05-05,18,5,2019,5,125,May,iNAT,Libellulidae
Erythemis simplicicollis,33.9115318248,-84.450232082,2019-05-05,18,5,2019,5,125,May,iNAT,Libellulidae
Libellula cyanea,33.9115428839,-84.4502435129,2019-05-05,18,5,2019,5,125,May,iNAT,Libellulidae
Epiaeschna heros,34.7337041994,-83.4172163106,2019-05-05,18,5,2019,5,125,May,iNAT,Aeshnidae
Calopteryx maculata,30.9617577592,-83.2040694818,2019-05-05,18,5,2019,5,125,May,iNAT,Calopterygidae
Erythemis simplicicollis,33.760602345,-84.2176223268,2019-05-04,18,5,2019,4,124,May,iNAT,Libellulidae
Plathemis lydia,33.4716341516,-84.305562973,2019-05-04,18,5,2019,4,124,May,iNAT,Libellulidae
Erythemis simplicicollis,33.4716341516,-84.305562973,2019-05-04,18,5,2019,4,124,May,iNAT,Libellulidae
Libellula vibrans,32.4613533333,-81.7506716667,2019-05-04,18,5,2019,4,124,May,iNAT,Libellulidae
Ischnura posita,33.4716341516,-84.305562973,2019-05-03,18,5,2019,3,123,May,iNAT,Coenagrionidae
Epitheca cynosura,34.3551184822,-85.2205963634,2019-05-03,18,5,2019,3,123,May,iNAT,Corduliidae
Calopteryx maculata,32.458775,-81.7497866667,2019-05-03,18,5,2019,3,123,May,iNAT,Calopterygidae
Calopteryx maculata,32.4587783333,-81.7497866667,2019-05-03,18,5,2019,3,123,May,iNAT,Calopterygidae
Calopteryx dimidiata,32.45242499,-83.73772024,2019-05-03,18,5,2019,3,123,May,iNAT,Calopterygidae
Plathemis lydia,34.0433195,-84.2753833333,2019-05-02,18,5,2019,2,122,May,iNAT,Libellulidae
Calopteryx maculata,33.8777180342,-83.3643650171,2019-05-01,18,5,2019,1,121,May,iNAT,Calopterygidae
Plathemis lydia,33.8085708618,-84.3038787842,2019-05-01,18,5,2019,1,121,May,iNAT,Libellulidae
Libellula cyanea,33.4716341516,-84.305562973,2019-04-30,18,4,2019,30,120,April,iNAT,Libellulidae
Erythemis simplicicollis,31.5753216667,-83.568205,2019-04-30,18,4,2019,30,120,April,iNAT,Libellulidae
Erythemis simplicicollis,33.4413409839,-84.2271859758,2019-04-30,18,4,2019,30,120,April,iNAT,Libellulidae
Didymops transversa,33.9729762813,-83.7307398685,2019-04-30,18,4,2019,30,120,April,iNAT,Corduliidae
Libellula semifasciata,33.671795,-84.12679,2019-04-29,18,4,2019,29,119,April,iNAT,Libellulidae
Ladona deplanata,33.6702866667,-84.1278933333,2019-04-29,18,4,2019,29,119,April,iNAT,Libellulidae
Ladona deplanata,33.6675866667,-84.1244933333,2019-04-29,18,4,2019,29,119,April,iNAT,Libellulidae
Pantala flavescens,33.6675583333,-84.1244033333,2019-04-29,18,4,2019,29,119,April,iNAT,Libellulidae
Ladona deplanata,33.667625,-84.12428,2019-04-29,18,4,2019,29,119,April,iNAT,Libellulidae
Enallagma aspersum,33.66788,-84.12401,2019-04-29,18,4,2019,29,119,April,iNAT,Coenagrionidae
Ladona deplanata,33.6682633333,-84.1234566667,2019-04-29,18,4,2019,29,119,April,iNAT,Libellulidae
Phanogomphus exilis,33.8722286195,-84.4528792799,2019-04-29,18,4,2019,29,119,April,iNAT,Gomphidae
Plathemis lydia,33.67296,-84.1225833333,2019-04-29,18,4,2019,29,119,April,iNAT,Libellulidae
Ischnura hastata,33.67296,-84.1221383333,2019-04-29,18,4,2019,29,119,April,iNAT,Coenagrionidae
Erythemis simplicicollis,33.680145,-84.3358533333,2019-04-29,18,4,2019,29,119,April,iNAT,Libellulidae
Erythrodiplax berenice,31.2869523183,-81.2933698923,2019-04-29,18,4,2019,29,119,April,iNAT,Libellulidae
Erythrodiplax berenice,31.2876170324,-81.2932980175,2019-04-29,18,4,2019,29,119,April,iNAT,Libellulidae
Ladona deplanata,34.1864602543,-84.7185380754,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Erythemis simplicicollis,33.680295,-84.3347633333,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Plathemis lydia,33.7012194872,-84.8759998747,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Plathemis lydia,33.7423178,-84.1593413,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Pachydiplax longipennis,34.2401623486,-84.1498563811,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Plathemis lydia,34.0293238638,-84.3102711719,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Ladona deplanata,33.6635756813,-83.9290964976,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Ladona deplanata,34.0028005862,-84.3809491396,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Plathemis lydia,33.9422328813,-84.5995228211,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Plathemis lydia,34.2358212283,-84.1570527479,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Libellula cyanea,33.409503864,-84.4704277951,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Tramea carolina,33.9409714611,-84.6014218087,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Pachydiplax longipennis,33.78971,-84.3747583333,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Pachydiplax longipennis,33.7897933333,-84.3744216667,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Plathemis lydia,33.4097725426,-84.4702749091,2019-04-28,17,4,2019,28,118,April,iNAT,Libellulidae
Ischnura ramburii,31.2475117346,-81.2865291039,2019-04-28,17,4,2019,28,118,April,iNAT,Coenagrionidae
